Episode,Cross-Entropy Method,Cross-Entropy Method_ErrorBar
16663,687.874,295.407
16664,559.377,312.671
16665,614.599,299.625
16666,831.327,296.919
16667,788.005,299.561
16668,849.259,296.931
16669,734.936,299.007
16670,389.813,316.037
16671,695.287,300.946
16672,673.233,308.561
16673,398.238,307.752
16674,657.505,292.358
16675,310.614,320.566
16676,472.018,309.923
16677,843.151,290.884
16678,318.845,337.967
16679,201.253,335.292
16680,680.454,297.92
16681,434.4,316.746
16682,551.256,305.601
16683,633.504,301.685
16684,281.243,345.028
16685,1187.87,248.26
16686,980.478,273.851
16687,851.844,286.789
16688,808.17,291.767
16689,333.594,315.007
16690,484.739,325.065
16691,166.707,321.571
16692,690.841,292.174
16693,672.442,299.451
16694,314.083,332.011
16695,367.921,310.392
16696,748.443,288.15
16697,695.158,303.199
16698,160.952,317.394
16699,426.653,297.267
16700,519.117,302.895
16701,541.564,306.257
16702,1066.4,262.659
16703,641.517,318.606
16704,936.072,256.755
16705,980.605,269.648
16706,492.528,338.734
16707,509.918,323.482
16708,266.275,346.065
16709,666.086,302.757
16710,1046.03,245.298
16711,936.79,270.575
16712,430.001,327.105
16713,496.882,299.971
16714,623.705,291.116
16715,569.653,311.095
16716,706.247,285.813
16717,926.558,271.815
16718,549.011,312.111
16719,347.943,306.412
16720,417.105,318.488
16721,742.554,298.343
16722,549.317,307.171
16723,108.977,311.479
16724,542.614,294.719
16725,296.443,318.73
16726,782.843,286.799
16727,260.551,303.273
16728,60.4585,325.812
16729,446.482,295.417
16730,779.146,285.683
16731,672.275,305.357
16732,600.695,315.046
16733,939.391,268.569
16734,440.662,310.839
16735,592.526,318.308
16736,394.501,317.875
16737,733.491,297.717
16738,268.443,311.539
16739,407.736,327.922
16740,375.574,323.147
16741,647.216,304.45
16742,661.596,295.201
16743,1024.4,256.292
16744,817.669,282.765
16745,258.668,329.211
16746,421.099,301.571
16747,582.409,310.502
16748,754.225,301.448
16749,813,293.836
16750,391.296,321.129
16751,497.464,288.445
16752,777.102,297.557
16753,1034,269.261
16754,991.59,262.668
16755,257.919,307.611
16756,1006.85,277.544
16757,209.987,313.61
16758,872.237,272.782
16759,292.018,320.152
16760,358.891,327.232
16761,545.698,308.477
16762,752.584,293.469
16763,930.343,283.082
16764,587.125,298.106
16765,1047.49,242.193
16766,856.972,283.902
16767,539.072,305.19
16768,37.872,337.259
16769,400.475,314.84
16770,18.7189,320.22
16771,521.123,321.207
16772,662.217,295.135
16773,1122.19,252.312
16774,648.984,287.881
16775,364.854,315.827
16776,165.887,333.28
16777,366.371,325.836
16778,1066.46,266.607
16779,737.746,291.087
16780,458.903,291.111
16781,577.06,296.989
16782,667.005,301.669
16783,661.111,305.408
16784,1093.59,266.9
16785,732.997,306.171
16786,790.561,288.24
16787,797.872,291.566
16788,875.347,273.162
16789,465.179,304.297
16790,1085.03,266.559
16791,841.828,290.963
16792,764.422,292.009
16793,367.115,318.886
16794,1032.22,258.78
16795,440.585,306.869
16796,537.885,307.825
16797,666.867,325.258
16798,449.022,320.844
16799,428.515,303.028
16800,916.493,273.996
16801,792.243,296.176
16802,498.244,295.979
16803,645.278,287.106
16804,112.48,320.002
16805,1096.53,270.131
16806,443.792,315.171
16807,805.807,281.164
16808,1117.45,249.645
16809,690.061,297.322
16810,358.143,297.208
16811,841.931,297.451
16812,1196.03,237.894
16813,573.56,293.447
16814,1378.88,205.756
16815,169.884,314.746
16816,407.86,303.858
16817,161.356,319.601
16818,331.943,315.335
16819,588.43,306.197
16820,836.299,279.876
16821,444.582,296.487
16822,279.659,340.843
16823,594.855,301.565
16824,226.323,341.796
16825,280.253,311.247
16826,326.32,306.938
16827,661.441,291.633
16828,659.236,284.635
16829,482.695,291.615
16830,317.693,338.74
16831,458.901,304.414
16832,634.259,312.682
16833,467.93,314.698
16834,563.469,316.248
16835,229.707,316.606
16836,638.828,286.188
16837,1076.81,254.488
16838,806.023,291.91
16839,722.744,288.565
16840,467.827,311.302
16841,707.555,296.734
16842,602.993,310.428
16843,583.295,293.517
16844,102.019,313.641
16845,709.466,285.931
16846,556.809,291.631
16847,377.622,311.195
16848,654.085,294.639
16849,568.837,290.093
16850,323.369,323.741
16851,754.453,288.471
16852,546.071,313.134
16853,580.803,312.148
16854,669.16,297.508
16855,433.058,288.019
16856,735.34,302.102
16857,874.877,273.951
16858,1028.19,256.235
16859,1097.24,239.88
16860,506.07,297.915
16861,526.225,304.357
16862,1069.91,264.802
16863,900.785,268.039
16864,852.797,275.988
16865,601.066,313.232
16866,661.288,289.119
16867,1182.12,247.667
16868,624.822,302.078
16869,402.226,302.711
16870,811.044,284.848
16871,583.756,295.502
16872,639.205,301.664
16873,365.486,300.379
16874,1214.19,256.176
16875,120.777,329.807
16876,656.59,302.263
16877,639.83,289.779
16878,295.301,318.13
16879,388.533,308.225
16880,623.087,311.456
16881,574.957,295.596
16882,479.201,316.027
16883,598.243,301.195
16884,748.074,296.463
16885,850.143,270.547
16886,795.552,286.314
16887,475.881,336.151
16888,775.307,295.854
16889,668.762,303.768
16890,126.246,342.618
16891,535.344,303.977
16892,219.15,307.473
16893,679.455,297.027
16894,666.411,278.574
16895,226.133,327.047
16896,149.913,331.016
16897,754.156,290.279
16898,728.729,295.52
16899,589.731,305.199
16900,795.709,285.517
16901,733.064,294.739
16902,530.148,308.904
16903,393.754,314.201
16904,557.243,300.84
16905,881.522,287.116
16906,38.576,339.778
16907,150.657,321.421
16908,905.906,278.575
16909,811.63,268.062
16910,597.923,295.752
16911,687.497,301.207
16912,1294.66,216.729
16913,522.162,312.198
16914,460.125,300.514
16915,572.694,310.409
16916,483.937,303.215
16917,357.683,314.275
16918,1069.36,260.662
16919,1047.5,272.019
16920,739.586,282.693
16921,924.301,280.428
16922,705.694,302.851
16923,1168.55,268.442
16924,860.824,256.336
16925,1094.94,243.799
16926,527.027,304.633
16927,649.233,288.544
16928,1092.68,238.615
16929,511.422,307.715
16930,220.954,348.901
16931,556.582,304.394
16932,1081.07,271.833
16933,251.636,305.635
16934,399.889,312.77
16935,1003.3,270.758
16936,475.93,314.636
16937,-117.879,335.379
16938,735.755,297.019
16939,339.906,308.672
16940,725.464,283.521
16941,458.238,324.004
16942,900.275,275.898
16943,575.6,291.637
16944,551.906,314.557
16945,928.631,274.137
16946,656.768,297.727
16947,571.34,297.849
16948,1270.21,229.453
16949,498.731,311.457
16950,451.099,308.71
16951,326.221,318.94
16952,753.982,297.778
16953,918.41,258.51
16954,718.799,294.102
16955,933.045,262.931
16956,1408.85,203.448
16957,918.328,301.803
16958,1049.86,255.504
16959,457.558,314.547
16960,1029.18,264.527
16961,316.8,305.448
16962,548.439,310.467
16963,516.611,300.743
16964,343.024,306.302
16965,712.599,281.355
16966,803.387,293.961
16967,718.882,302.065
16968,61.2477,314.816
16969,597.158,298.544
16970,607.282,282.479
16971,557.166,296.166
16972,434.96,316.452
16973,688.974,290.467
16974,509.462,314.828
16975,404.672,312.697
16976,312.468,324.181
16977,1053.41,271.772
16978,786.319,259.26
16979,921.789,266.87
16980,577.236,295.137
16981,761.626,286.972
16982,750.203,290.659
16983,825.368,283.167
16984,177.528,297.65
16985,328.587,291.832
16986,282.828,310.42
16987,735.777,287.673
16988,624.337,343.685
16989,902.315,282.19
16990,708.598,305.024
16991,933.618,283.34
16992,346.656,306.195
16993,256.793,342.692
16994,908.312,280.77
16995,1171.6,239.691
16996,864.037,271.455
16997,770.226,274.807
16998,613.755,296.775
16999,994.783,252
17000,906.663,264.029
17001,453.119,307.444
17002,808.198,287.055
17003,365.78,308.798
17004,410.142,311.803
17005,277.13,319.957
17006,618.604,305.133
17007,488.731,300.514
17008,390.774,297.24
17009,835.451,279.003
17010,-189.732,325.565
17011,676.124,300.171
17012,561.605,287.12
17013,835.129,275.266
17014,494.822,306.898
17015,517.48,329.889
17016,825.988,302.605
17017,764.242,287.457
17018,436.29,307.337
17019,1138.55,254.046
17020,513.346,327.729
17021,430.346,318.915
17022,431.004,314.997
17023,526.694,314.397
17024,969.9,273.197
17025,796.376,292.716
17026,988.464,235.936
17027,677.696,292.083
17028,455.429,313.293
17029,542.315,311.915
17030,449.66,305.741
17031,623.555,282.522
17032,662.012,297.826
17033,929.907,262.929
17034,1012.34,269.293
17035,731.466,289.49
17036,469.536,316.398
17037,687.382,299.172
17038,391.796,322.666
17039,885.668,285.602
17040,450.411,322.892
17041,805.295,282.861
17042,188.923,314.493
17043,1295.77,229.117
17044,1100.38,255.945
17045,1039.06,272.343
17046,967.369,261.091
17047,122.819,314.759
17048,489.589,328.315
17049,606.817,307.487
17050,972.005,254.608
17051,652.56,271.168
17052,50.0015,321.914
17053,887.209,282.856
17054,400.587,315.027
17055,662.201,290.335
17056,1042.32,265.364
17057,562.222,290.415
17058,914.836,278.04
17059,544.016,288.799
17060,646.431,298.082
17061,835.869,263.546
17062,548.052,302.555
17063,793.683,286.818
17064,900.915,259.406
17065,502.083,305.3
17066,784.099,292.912
17067,574.019,298.528
17068,491.337,314.702
17069,429.637,308.347
17070,583.16,294.571
17071,703.701,308.982
17072,832.382,276.532
17073,480.872,315.999
17074,983.28,274.106
17075,765.182,293.645
17076,620.193,311.235
17077,501.956,297.936
17078,231.274,310.443
17079,400.036,300.963
17080,417.087,313.121
17081,669.705,319.146
17082,528.092,303.168
17083,893.69,293.489
17084,569.559,314.457
17085,644.678,297.852
17086,813.517,291.327
17087,925.631,265.291
17088,583.84,287.726
17089,381.6,312.722
17090,790.046,292.913
17091,605.316,289.642
17092,817.068,282.179
17093,796.238,290.114
17094,738.828,281.138
17095,712.341,304.311
17096,365.318,320.403
17097,560.674,311.031
17098,1004.74,285.292
17099,618.938,282.417
17100,845.179,274.044
17101,831.06,291.503
17102,72.6296,328.578
17103,-92.522,322.236
17104,356.05,306.053
17105,258.223,320.99
17106,654.183,312.492
17107,975.267,269.452
17108,743.265,289.501
17109,739.716,295.263
17110,415.106,319.923
17111,481.625,305.415
17112,734.236,286.057
17113,245.665,311
17114,170.354,329.28
17115,769.123,290.408
17116,943.178,258.087
17117,1006.46,269.903
17118,1077.01,264.48
17119,660.002,294.866
17120,218.885,326.013
17121,801.704,290.882
17122,646.947,276.829
17123,812.546,290.598
17124,716.265,293.336
17125,725.778,306.308
17126,906.645,263.733
17127,433.257,294.052
17128,688.433,303.072
17129,476.014,292.509
17130,300.983,315.114
17131,406.237,314.552
17132,1033.88,246.541
17133,955.652,263.886
17134,517.117,294.477
17135,664.872,298.584
17136,492.346,302.066
17137,1041.07,258.872
17138,888.665,277.513
17139,864.261,265.195
17140,385.875,330.499
17141,1040.35,259.034
17142,384.662,312.322
17143,676.676,292.479
17144,555.98,302.056
17145,148.319,317.383
17146,907.636,274.522
17147,785.747,282.845
17148,518.23,305.181
17149,705.088,303.077
17150,1085.02,248.834
17151,724.361,300.107
17152,1013.41,245.684
17153,501.355,303.896
17154,848.084,293.96
17155,886.054,268.985
17156,266.175,307.075
17157,576.328,307.179
17158,634.357,288.71
17159,535.228,313.77
17160,867.282,279.284
17161,436.503,297.595
17162,546.119,308.059
17163,793.324,283.368
17164,132.282,319.012
17165,590.599,307.89
17166,925.901,279.861
17167,709.296,295.802
17168,948.032,275.628
17169,33.9811,316.725
17170,886.416,282.026
17171,394.053,307.412
17172,427.548,307.611
17173,724.639,298.824
17174,659.992,309.424
17175,776.207,273.537
17176,825.427,291.827
17177,1097.31,253.286
17178,949.49,268.954
17179,343.62,321.09
17180,780.915,290.877
17181,493.935,307.78
17182,585.704,304.612
17183,899.278,290.427
17184,276.627,305.447
17185,719.767,284.007
17186,1057.7,260.323
17187,263.266,317.856
17188,660.971,291.286
17189,1017.06,259.488
17190,284.59,320.564
17191,832.48,280.092
17192,503.473,315.795
17193,530.302,311.604
17194,696.944,313.895
17195,525.414,313.487
17196,636.731,304.162
17197,695.772,283.684
17198,80.0946,322.936
17199,939.006,279.808
17200,595.833,302.239
17201,644.193,295.063
17202,303.892,323.38
17203,497.656,304.209
17204,972.558,277.61
17205,352.445,326.749
17206,871.635,280.593
17207,982.445,269.639
17208,461.898,321.248
17209,807.659,272.062
17210,433.133,311.182
17211,304.452,314.087
17212,766.041,300.871
17213,947.797,249.291
17214,841.458,267.394
17215,780.173,288.249
17216,890.291,275.83
17217,362.193,318.552
17218,555.125,293.825
17219,509.597,313.102
17220,591.957,308.984
17221,769.932,303.445
17222,1042.99,263.331
17223,1162.88,246.377
17224,1026.9,251.449
17225,955.291,262.883
17226,1082,254.079
17227,559.597,306.355
17228,669.646,296.089
17229,762.176,294.324
17230,572.74,307.405
17231,877.371,283.322
17232,851.25,285.5
17233,1086.12,271.245
17234,616.407,298.635
17235,604.582,302.758
17236,811.329,293.9
17237,411.257,311.638
17238,810.267,272.182
17239,154.362,314.834
17240,211.623,314.93
17241,1194.93,241.001
17242,1053.52,267.378
17243,545.524,306.826
17244,996.651,259.763
17245,663.526,302.23
17246,600.388,297.829
17247,974.344,284.26
17248,672.515,277.7
17249,950.448,274.884
17250,508.813,303.655
17251,711.677,286.057
17252,1105.74,229.088
17253,530.845,304.221
17254,761.621,285.324
17255,875.535,290.474
17256,1374.68,192.575
17257,658.139,306.134
17258,1286.74,218.158
17259,1305.69,227.735
17260,1071.55,250.891
17261,705.808,277.361
17262,350.078,303.013
17263,716.97,300.692
17264,275.491,306.271
17265,848.779,284.723
17266,817.123,273.165
17267,856.607,267.055
17268,894.901,276.141
17269,664.269,300.633
17270,595.29,294.042
17271,570.573,297.602
17272,1183.68,245.197
17273,263.702,309.344
17274,976.07,278.835
17275,258.367,303.695
17276,703.311,294.266
17277,776.318,270.863
17278,534.835,297.209
17279,1028.52,258.283
17280,536.702,295.484
17281,962.188,276.374
17282,790.654,284.105
17283,818.81,279.542
17284,467.963,315.714
17285,896.137,278.35
17286,443.752,307.218
17287,693.227,303.222
17288,680.149,296.914
17289,817.309,271.702
17290,297.182,321.953
17291,555.323,292.26
17292,815.344,277.531
17293,952.323,264.365
17294,810.271,278.504
17295,1157.22,227.337
17296,820.827,287.047
17297,830.417,279.825
17298,666.849,293.887
17299,806.616,273.679
17300,940.377,278.976
17301,1048.06,250.772
17302,659.687,284.143
17303,606.992,308.336
17304,988.978,280.607
17305,620.732,292.42
17306,677.798,292.456
17307,1009.65,273.849
17308,942.436,278.879
17309,1005.81,255.017
17310,982.713,264.955
17311,650.319,289.249
17312,379.752,312.421
17313,683.032,303.604
17314,705.553,285.454
17315,925.47,268.93
17316,677.608,286.716
17317,901.083,259.166
17318,471.459,288.496
17319,816.222,268.465
17320,129.163,316.669
17321,1098.26,255.196
17322,674.264,308.883
17323,865.099,266.597
17324,391.409,312.282
17325,709.979,302.29
17326,388.353,320.327
17327,914.995,279.008
17328,785.227,274.427
17329,1271.03,212.457
17330,536.883,302.28
17331,1160.39,239.513
17332,784.437,282.451
17333,878.835,286.69
17334,793.388,289.053
17335,803.307,274.149
17336,626.491,304.663
17337,530.741,309.557
17338,1019.02,244.095
17339,983.966,265.332
17340,620.475,303.235
17341,542.125,313.059
17342,667.237,308.488
17343,388.116,297.315
17344,577.35,303.29
17345,1031.41,270.801
17346,927.515,268.475
17347,834.066,285.71
17348,986.341,262.72
17349,708.864,284.34
17350,713.079,281.95
17351,583.921,286.721
17352,920.355,268.48
17353,878.955,291.067
17354,825.118,293.036
17355,1311.66,223.888
17356,670.778,297.802
17357,666.076,304.014
17358,402.081,315.213
17359,395.317,316.388
17360,512.922,298.17
17361,947.135,260.66
17362,596.697,302.539
17363,671.013,302.924
17364,830.075,291.111
17365,536.563,295.653
17366,589.33,288.016
17367,610.074,301.289
17368,671.772,281.318
17369,835.859,275.281
17370,1043.12,255.965
17371,384.634,331.078
17372,879.882,282.374
17373,1011.03,264.48
17374,384.163,305.261
17375,680.862,300.254
17376,815.873,279.495
17377,1097.18,249.594
17378,293.842,329.629
17379,805.554,301.681
17380,753.377,305.53
17381,724.283,277.991
17382,1247.66,214.124
17383,819.515,264.48
17384,813.961,295.095
17385,1029.19,251.975
17386,733.131,272.855
17387,935.385,263.698
17388,636.077,304.699
17389,881.652,293.394
17390,537.031,312.41
17391,530.767,308.704
17392,746.103,294.055
17393,628.647,297.635
17394,674.875,297.855
17395,771.297,269.895
17396,455.445,303.91
17397,427.874,311.788
17398,339.966,307.831
17399,624.893,296.203
17400,638.898,295.004
17401,798.191,272.022
17402,685.063,289.652
17403,631.358,288.22
17404,1138.57,248.764
17405,385.486,315.833
17406,1059.33,263.831
17407,939.522,264.505
17408,830.178,250.173
17409,910.514,280.232
17410,820.053,288.44
17411,792.19,285.999
17412,1044.6,265.018
17413,681.508,303.364
17414,1073.27,248.283
17415,663.322,285.648
17416,720.094,286.234
17417,1234.37,229.287
17418,964.14,264.001
17419,1028.55,249.723
17420,548.278,308.488
17421,797.816,295.149
17422,556.927,307.655
17423,171.084,328.013
17424,383.146,311.386
17425,785.152,274.505
17426,155.128,313.65
17427,780.558,297.585
17428,701.713,291.297
17429,1047.6,262.038
17430,971.832,276.333
17431,950.159,268.036
17432,1080.27,268.833
17433,680.421,301.05
17434,845.139,284.358
17435,910.553,265.623
17436,749.639,287.181
17437,985.925,265.015
17438,845.731,269.499
17439,492.758,311.469
17440,1032.94,266.183
17441,689.744,274.764
17442,757.779,276.588
17443,1142.78,232.093
17444,1121.67,243.397
17445,767.967,289.152
17446,1093.73,250.506
17447,1140.47,251.439
17448,1194,234.885
17449,620.675,302.685
17450,693.187,290.34
17451,1120.45,245.821
17452,880.492,278.724
17453,1199.76,238.425
17454,612.045,298.271
17455,768.011,270.592
17456,729.26,304.762
17457,371.768,335.805
17458,1454.25,206.065
17459,668.119,292.344
17460,863.921,282.659
17461,622.834,295.106
17462,281.691,312.914
17463,1044.19,267.871
17464,749.834,297.59
17465,581.008,293.485
17466,778.727,294.083
17467,418.893,318.246
17468,962.004,273.49
17469,415.269,301.664
17470,487.009,302.234
17471,533.863,302.566
17472,1015.77,265.843
17473,762.924,297.882
17474,1126.55,233.505
17475,638.67,289.074
17476,1152.57,226.006
17477,921.129,262.391
17478,1121.73,244.92
17479,952.881,257.545
17480,1001.22,265.637
17481,894.143,274.906
17482,1110.24,243.021
17483,678.156,277.921
17484,1016.93,243.979
17485,670.301,279.204
17486,289.01,304.734
17487,350.366,321.676
17488,1103.01,242.396
17489,1050.32,245.326
17490,760.485,273.319
17491,856.462,262.778
17492,-20.3302,318.515
17493,17.5602,313.38
17494,835.683,279.761
17495,538.078,293.677
17496,580.37,301.472
17497,688.899,288.915
17498,885.106,280.068
17499,823.187,289.284
17500,608.606,302.131
17501,1147.56,226.282
17502,953.491,268.768
17503,464.013,303.942
17504,882.16,273.995
17505,1192.78,234.893
17506,812.022,292.878
17507,815.132,281.176
17508,1016.71,248.012
17509,977.984,254.204
17510,225.923,310.559
17511,755.853,297.207
17512,459.831,323.057
17513,633.404,293.888
17514,882.829,285.375
17515,823.367,278.004
17516,910.127,274.025
17517,870.055,291.502
17518,404.384,310.576
17519,1032.01,268.695
17520,584.212,283.842
17521,934.437,258.583
17522,927.387,269.104
17523,1207.35,225.968
17524,565.16,302.459
17525,682.488,285.46
17526,486.477,291.753
17527,1193.95,248.466
17528,814.56,287.916
17529,856.659,274.764
17530,466.712,288.6
17531,1195.22,233.155
17532,1223.6,242.366
17533,471.177,309.079
17534,750.11,289.214
17535,205.292,308.925
17536,443.087,295.767
17537,786.449,278.776
17538,531.242,309.032
17539,667.705,288.562
17540,722.658,289.803
17541,840.375,274.02
17542,614.715,294.202
17543,527.934,273.27
17544,865.359,277.445
17545,373.006,318.403
17546,886.931,265.945
17547,494.845,319.046
17548,603.076,302.096
17549,1189.74,233.925
17550,975.896,264.903
17551,948.898,271.744
17552,1117.09,251.334
17553,1011.43,271.719
17554,1176.11,232.634
17555,968.126,268.478
17556,745.865,291.118
17557,394.463,307.85
17558,590.13,301.389
17559,715.487,293.27
17560,892.914,265.758
17561,277.892,310.967
17562,675.09,275.392
17563,579.468,301.739
17564,730.848,288.463
17565,364.833,307.017
17566,813.223,283.408
17567,793.13,284.438
17568,781.083,289.748
17569,450.543,289.42
17570,961.346,263.562
17571,629.164,297.77
17572,465.477,328.885
17573,1142.17,240.359
17574,605.659,283.138
17575,608.447,292.759
17576,629.422,301.364
17577,360.584,301.275
17578,439.131,303.064
17579,491.743,319.416
17580,645.765,283.244
17581,420.635,324.297
17582,608.324,282.329
17583,970.687,260.087
17584,327.047,334.143
17585,674.465,291.592
17586,458.903,303.287
17587,647.328,291.349
17588,765.997,259.455
17589,1109.52,247.314
17590,523.039,296.779
17591,541.105,315.167
17592,1110.02,239.385
17593,498.387,285.935
17594,922.333,257.202
17595,615.593,293.816
17596,960.305,252.734
17597,890.527,268.117
17598,895.694,263.654
17599,445.54,313.514
17600,711.743,287.577
17601,923.144,225.749
17602,282.357,324.982
17603,1076.29,255.358
17604,506.417,323.224
17605,745.519,285.017
17606,792.348,286.396
17607,879.603,275.568
17608,1072.3,239.519
17609,903.632,251.372
17610,748.637,293.839
17611,843.496,281.729
17612,636.8,285.094
17613,1225.67,228.127
17614,618.586,291.083
17615,873.615,274.794
17616,957.887,270.83
17617,870.146,278.352
17618,777.097,294.669
17619,891.7,266.342
17620,785.906,295.391
17621,789.535,266.546
17622,709.756,288.705
17623,763.187,271.298
17624,722.663,288.959
17625,810.111,278.714
17626,530.007,296.443
17627,782.409,267.941
17628,1030.77,251.107
17629,704.052,284.74
17630,1094.25,269.216
17631,917.081,269.361
17632,1126.76,243.491
17633,358.621,305.806
17634,724.413,294.414
17635,1392.7,183.316
17636,1157.64,251.201
17637,884.239,269.546
17638,914.447,272.533
17639,844.732,289.258
17640,674.338,294.323
17641,792.433,289.51
17642,733.352,284.392
17643,605.717,287.855
17644,472.681,312.363
17645,801.779,278.806
17646,1065.07,261.084
17647,979.615,258.962
17648,1044.09,250.417
17649,524.535,297.213
17650,853.024,276.705
17651,985.517,264.213
17652,760.067,277.509
17653,1162.71,240.772
17654,1330.3,205.98
17655,702.364,292.01
17656,1025.94,263.597
17657,1171.21,243.674
17658,978.195,238.146
17659,594.797,275.19
17660,847.733,282.096
17661,582.051,305.878
17662,700.593,286.968
17663,1118.6,266.623
17664,1272.13,226.372
17665,521.626,302.073
17666,432.517,284.694
17667,685.36,300.839
17668,442.769,305.761
17669,983.427,249.367
17670,632.056,315.073
17671,495.211,299.886
17672,745.558,291.438
17673,804.09,289.838
17674,524.429,304.661
17675,986.897,268.851
17676,577.367,310.285
17677,855.826,278.052
17678,1182.65,245.463
17679,1062.59,255.825
17680,688.976,307.365
17681,704.162,305.487
17682,415.198,306.452
17683,835.944,286.571
17684,906.944,278.189
17685,1182.47,219.172
17686,444.281,297.386
17687,885.835,278.503
17688,731.241,294.64
17689,741.862,304.735
17690,1103.38,254.399
17691,694.82,304.838
17692,598.225,294.791
17693,897.279,283.825
17694,868.599,278.672
17695,935.859,286.638
17696,856.121,279.592
17697,977.314,288.112
17698,1214.84,229.799
17699,557.734,292.565
17700,778.208,266.55
17701,1042.51,263.539
17702,546.842,302.563
17703,850.43,269.785
17704,1422.59,198.476
17705,905.377,274.554
17706,732.516,301.135
17707,765.229,290.766
17708,560.916,307.987
17709,1066.91,257.725
17710,860.306,272.424
17711,722.144,289.742
17712,865.48,277.847
17713,369.567,322.953
17714,493.519,316.139
17715,919.359,260.251
17716,1150.6,245.785
17717,775.646,272.601
17718,889.855,271.239
17719,437.731,307.647
17720,664.406,307.032
17721,558.22,304.789
17722,572.797,313.139
17723,958.75,283.911
17724,487.588,318.38
17725,1342.72,208.236
17726,866.563,285.263
17727,557.332,304.914
17728,494.992,305.124
17729,865.436,273.427
17730,672.464,301.657
17731,1008.26,261.387
17732,628.111,293.72
17733,1211.85,239.619
17734,747.58,282.631
17735,830.386,293.054
17736,1171.12,248.192
17737,503.867,297.653
17738,699.334,279.198
17739,538.545,300.026
17740,884.737,263.653
17741,1232.57,255.811
17742,810.141,273.806
17743,1037.61,268.667
17744,829.635,281.954
17745,545.92,300.731
17746,797.249,275.281
17747,921.913,271.224
17748,711.055,292.051
17749,965.533,278.737
17750,1508.15,166.014
17751,660.651,284.163
17752,1034.31,243.685
17753,731.136,298.85
17754,621.563,279.478
17755,898.266,254.923
17756,1066.42,254.455
17757,860.943,289.932
17758,850.721,278.003
17759,849.26,279.43
17760,733.216,304.932
17761,968.084,285.597
17762,1467.06,210.738
17763,599.743,294.175
17764,560.026,295.492
17765,764.987,276.855
17766,505.328,297.701
17767,367.044,299.31
17768,462.538,333.21
17769,1058.72,267.533
17770,1024.2,251.785
17771,1037.27,254.948
17772,778.809,298.461
17773,1329.98,228.492
17774,521.374,297.382
17775,908.061,261.618
17776,755.542,291.34
17777,1281.58,228.269
17778,832.979,286.8
17779,829.028,288.631
17780,723.678,296.716
17781,1276.29,227.879
17782,988.105,265.655
17783,833.594,274.422
17784,872.825,284.004
17785,1451.69,173.431
17786,553.667,314.832
17787,757.335,295.293
17788,818.199,289.781
17789,673.162,288.833
17790,899.304,296.363
17791,922.558,268.969
17792,809.85,285.234
17793,650.245,309.712
17794,807.427,276.868
17795,624.016,311.909
17796,1006.91,270.911
17797,426.762,315.177
17798,831.003,276.375
17799,559.856,314.144
17800,712.408,291.638
17801,835.458,280.239
17802,856.758,279.024
17803,906.851,276.509
17804,724.073,287.105
17805,830.252,270.432
17806,791.467,273.974
17807,511.319,315.271
17808,924.29,274.065
17809,566.876,318.309
17810,880.812,271.847
17811,934.155,267.393
17812,858.011,295.739
17813,959.165,284.668
17814,664.826,302.079
17815,1091.86,240.309
17816,550.155,299.865
17817,852.029,278.495
17818,564.927,313.172
17819,1063.05,274.427
17820,779.225,274.218
17821,217.293,320.512
17822,949.11,250.236
17823,896.7,274.499
17824,796.826,276.851
17825,1150.94,249.066
17826,624.681,288.482
17827,1420.15,204.644
17828,1218.6,233.483
17829,943.09,265.163
17830,1312.7,231.095
17831,686.303,299.471
17832,1120.38,259.032
17833,1010.33,268.189
17834,1026.87,271.883
17835,-17.9266,323.83
17836,1105.39,242.915
17837,969.852,280.068
17838,865.793,271.296
17839,767.288,282.646
17840,796.149,284.599
17841,377.946,312.684
17842,1114.33,253.237
17843,905.4,283.561
17844,399.679,312.175
17845,830.049,278.992
17846,941.342,259.951
17847,980.008,284.686
17848,1026.18,260.864
17849,822.77,263.188
17850,1002.86,266.752
17851,315.93,307.95
17852,450.837,318.733
17853,494.823,311.392
17854,924.417,250.131
17855,1034.32,264.162
17856,372.436,315.169
17857,780.901,294.949
17858,1022.53,267.625
17859,524.915,306.759
17860,733.113,282.824
17861,784.178,289.183
17862,845.181,286.869
17863,1071.82,231.026
17864,1346.33,210.849
17865,761.106,295.618
17866,995.784,277.381
17867,645.098,308.174
17868,995.711,268.552
17869,997.229,263.142
17870,796.667,276.429
17871,685.126,292.552
17872,1125.47,252.624
17873,856.897,274.776
17874,1273.47,210.619
17875,755.248,295.286
17876,791.25,300.335
17877,915.778,282.293
17878,734.269,293.72
17879,465.968,302.303
17880,963.663,262.048
17881,1328.25,209.363
17882,704.889,283.852
17883,616.271,304.614
17884,449.031,298.063
17885,1152.52,247.906
17886,1131.96,251.244
17887,1227.27,230.171
17888,1056.91,265.637
17889,1080.97,251.366
17890,971.691,257.263
17891,733.473,280.714
17892,1000.83,260.498
17893,1231.54,238.61
17894,790.864,278.888
17895,1207.16,241.251
17896,803.159,310.506
17897,876.737,284.725
17898,1100.51,244.672
17899,950.949,274.133
17900,567.29,299.81
17901,940.588,288.705
17902,428.945,311.532
17903,767.558,294.189
17904,897.77,270.239
17905,358.463,314.817
17906,612.756,281.83
17907,973.44,281.336
17908,942.779,264.097
17909,724.547,291.838
17910,811.7,292.061
17911,771.765,284.829
17912,579.611,300.774
17913,675.889,293.563
